row ID,label
2840,929
2841,328
2842,130
2843,211
2844,328
2845,166
2846,714
2847,298
2848,8
2849,375
2850,151
2851,551
2852,5892
2853,2363
2854,925
2855,3777
2856,6445
2857,103
2858,2615
2859,10
2860,231
2861,164
2862,1621
2863,128
2864,277
2865,44
2866,7
2867,46
2868,46
2869,4
2870,1034
2871,27
2872,39
2873,20
2874,328
2875,309
2876,20
2877,208
2878,46
2879,255
2880,43
2881,1208
2882,4126
2883,4880
2884,27
2885,7294
2886,4880
2887,250
2888,7113
2889,1277
2890,328
2891,757
2892,39
2893,4224
2894,20
2895,375
2896,20
2897,819
2898,336
2899,20
2900,270
2901,43
2902,46
2903,316
2904,370
2905,164
2906,44
2907,1034
2908,1034
2909,248
2910,22
2911,1368
2912,43
2913,44
2914,2363
2915,53
2916,3248
2917,5069
2918,31
2919,111
2920,164
2921,155
2922,244
2923,1977
2924,204
2925,177
2926,11
2927,81
2928,1482
2929,39
2930,1168
2931,233
2932,672
2933,714
2934,940
2935,375
2936,39
2937,1361
2938,58
2939,343
2940,1621
2941,940
2942,20
2943,46
2944,1521
2945,298
2946,262
2947,128
2948,44
2949,71
2950,43
2951,682
2952,44
2953,13
2954,17
2955,277
2956,123
2957,3777
2958,309
2959,17
2960,3450
2961,7928
2962,1521
2963,103
2964,136
2965,43
2966,136
2967,328
2968,8667
2969,85
2970,677
2971,97
2972,451
2973,11
2974,1482
2975,309
2976,27
2977,15
2978,163
2979,371
2980,50
2981,31
2982,127
2983,6141
2984,8291
2985,444
2986,6285
2987,77
2988,343
2989,13
2990,940
2991,2196
2992,682
2993,298
2994,691
2995,10
2996,557
2997,8291
2998,1129
2999,20
3000,332
3001,136
3002,6445
3003,46
3004,358
3005,46
3006,6141
3007,818
3008,454
3009,7113
3010,82
3011,28
3012,1094
3013,557
3014,1753
3015,1618
3016,672
3017,336
3018,1865
3019,1482
3020,672
3021,2233
3022,78
3023,231
3024,8724
3025,1129
3026,3156
3027,127
3028,151
3029,336
3030,242
3031,255
3032,1521
3033,79
3034,136
3035,17
3036,3334
3037,370
3038,1598
3039,564
3040,250
3041,13
3042,101
3043,3711
3044,20
3045,204
3046,82
3047,1738
3048,403
3049,36
3050,46
3051,3636
3052,1521
3053,8203
3054,108
3055,37
3056,1899
3057,164
3058,50
3059,5752
3060,6016
3061,609
3062,97
3063,114
3064,6445
3065,132
3066,3466
3067,50
3068,7463
3069,1277
3070,22
3071,164
3072,128
3073,97
3074,82
3075,1899
3076,4880
3077,20
3078,2844
3079,347
3080,1025
3081,31
3082,344
3083,1618
3084,371
3085,82
3086,1977
3087,1521
3088,714
3089,7503
3090,1521
3091,77
3092,5733
3093,27
3094,1025
3095,1668
3096,298
3097,1621
3098,371
3099,3156
3100,204
3101,8667
3102,9
3103,328
3104,444
3105,164
3106,15
3107,298
3108,1618
3109,53
3110,27
3111,211
3112,123
3113,248
3114,103
3115,407
3116,1845
3117,568
3118,3334
3119,9897
3120,344
3121,714
3122,126
3123,336
3124,1696
3125,108
3126,46
3127,682
3128,15
3129,316
3130,602
3131,708
3132,1482
3133,121
3134,97
3135,3334
3136,5733
3137,39
3138,1521
3139,277
3140,602
3141,3334
3142,45
3143,46
3144,3788
3145,107
3146,136
3147,555
3148,1482
3149,1598
3150,136
3151,41
3152,46
3153,445
3154,1951
3155,336
3156,6439
3157,204
3158,77
3159,332
3160,136
3161,5165
3162,250
3163,6316
3164,20
3165,5
3166,1368
3167,36
3168,6141
3169,298
3170,130
3171,316
3172,1277
3173,1065
3174,39
3175,22
3176,97
3177,444
3178,3711
3179,3711
3180,1738
3181,3
3182,164
3183,231
3184,1315
3185,465
3186,97
3187,167
3188,3466
3189,97
3190,1034
3191,602
3192,443
3193,344
3194,1368
3195,15
3196,369
3197,818
3198,155
3199,244
3200,1277
3201,2165
3202,211
3203,1482
3204,97
3205,97
3206,344
3207,1621
3208,5165
3209,3334
3210,313
3211,5733
3212,17
3213,461
3214,3156
3215,1521
3216,770
3217,2906
3218,224
3219,9
3220,248
3221,2906
3222,9033
3223,757
3224,6563
3225,430
3226,20
3227,46
3228,103
3229,3647
3230,46
3231,46
3232,39
3233,336
3234,7838
3235,1598
3236,53
3237,46
3238,332
3239,150
3240,97
3241,7838
3242,451
3243,1521
3244,7294
3245,1368
3246,136
3247,11
3248,27
3249,4880
3250,258
3251,672
3252,25
3253,1482
3254,332
3255,43
3256,97
3257,288
3258,15
3259,46
3260,17
3261,163
3262,1621
3263,166
3264,43
3265,20
3266,27
3267,1
3268,46
3269,672
3270,672
3271,451
3272,5733
3273,714
3274,97
3275,330
3276,46
3277,469
3278,7838
3279,375
3280,97
3281,43
3282,1034
3283,10
3284,309
3285,344
3286,2492
3287,1277
3288,443
3289,211
3290,40
3291,136
3292,103
3293,15
3294,9864
3295,18
3296,8667
3297,20
3298,211
3299,44
3300,18
3301,22
3302,809
3303,250
3304,332
3305,6439
3306,451
3307,255
3308,108
3309,528
3310,20
3311,4880
3312,20
3313,375
3314,43
3315,20
3316,1254
3317,20
3318,757
3319,136
3320,43
3321,248
3322,343
3323,1597
3324,770
3325,3711
3326,344
3327,41
3328,286
3329,1991
3330,4199
3331,714
3332,7838
3333,103
3334,336
3335,661
3336,537
3337,1621
3338,7838
3339,2578
3340,77
3341,5513
3342,8
3343,348
3344,37
3345,18
3346,1521
3347,3711
3348,64
3349,92
3350,714
3351,3156
3352,136
3353,46
3354,8291
3355,45
3356,650
3357,192
3358,349
3359,20
3360,328
3361,8067
3362,167
3363,682
3364,18
3365,332
3366,11
3367,15
3368,20
3369,53
3370,39
3371,20
3372,27
3373,126
3374,375
3375,344
3376,549
3377,1438
3378,92
3379,46
3380,1482
3381,2363
3382,224
3383,3334
3384,6439
3385,126
3386,43
3387,13
3388,9113
3389,7463
3390,5770
3391,3781
3392,309
3393,316
3394,501
3395,714
3396,45
3397,7838
3398,642
3399,3586
3400,347
3401,672
3402,332
3403,3781
3404,1277
3405,8
3406,5120
3407,9845
3408,330
3409,277
3410,1034
3411,4880
3412,3554
3413,1361
3414,44
3415,155
3416,2241
3417,20
3418,621
3419,46
3420,43
3421,43
3422,451
3423,92
3424,332
3425,2845
3426,309
3427,37
3428,3781
3429,298
3430,22
3431,391
3432,1673
3433,7294
3434,1482
3435,4638
3436,53
3437,10
3438,153
3439,1521
3440,204
3441,211
3442,332
3443,4224
3444,4880
3445,20
3446,1521
3447,255
3448,981
3449,2906
3450,8155
3451,298
3452,7294
3453,499
3454,46
3455,46
3456,64
3457,1482
3458,451
3459,1277
3460,1277
3461,211
3462,64
3463,43
3464,46
3465,39
3466,136
3467,925
3468,1277
3469,82
3470,277
3471,5733
3472,7838
3473,155
3474,97
3475,31
3476,6445
3477,309
3478,136
3479,1182
3480,399
3481,1521
3482,344
3483,1277
3484,82
3485,1129
3486,114
3487,1418
3488,167
3489,15
3490,13
3491,39
3492,77
3493,2906
3494,1621
3495,11
3496,20
3497,1034
3498,1598
3499,770
3500,192
3501,1899
3502,770
3503,2844
3504,92
3505,1977
3506,27
3507,4880
3508,155
3509,18
3510,90
3511,378
3512,1521
3513,370
3514,15
3515,2906
3516,6445
3517,298
3518,332
3519,97
3520,894
3521,316
3522,46
3523,136
3524,255
3525,2165
3526,136
3527,2906
3528,682
3529,371
3530,136
3531,6445
3532,46
3533,103
3534,4880
3535,126
3536,343
3537,4615
3538,10
3539,20
3540,91
3541,17
3542,126
3543,7387
3544,103
3545,167
3546,127
3547,164
3548,155
3549,925
3550,114
3551,298
3552,1168
3553,1438
3554,128
3555,277
3556,234
3557,332
3558,701
3559,177
3560,3334
3561,380
3562,1482
3563,6
3564,5613
3565,204
3566,1375
3567,818
3568,1277
3569,44
3570,163
3571,226
3572,328
3573,288
3574,343
3575,108
3576,155
3577,41
3578,378
3579,2664
3580,1368
3581,1521
3582,46
3583,1313
3584,557
3585,12
3586,46
3587,309
3588,375
3589,328
3590,248
3591,44
3592,1598
3593,3156
3594,328
3595,407
3596,39
3597,44
3598,1696
3599,22
3600,32
3601,46
3602,167
3603,255
3604,2338
3605,7294
3606,43
3607,7838
3608,672
3609,347
3610,309
3611,97
3612,7838
3613,1521
3614,24
3615,1277
3616,328
3617,7421
3618,62
3619,244
3620,18
3621,7838
3622,167
3623,211
3624,672
3625,43
3626,82
3627,15
3628,31
3629,277
3630,5770
3631,44
3632,5752
3633,77
3634,1361
3635,330
3636,677
3637,5165
3638,3094
3639,36
3640,1521
3641,46
3642,44
3643,92
3644,1368
3645,103
3646,2054
3647,328
3648,43
3649,46
3650,1521
3651,46
3652,46
3653,1034
3654,128
3655,90
3656,328
3657,255
3658,70
3659,27
3660,672
3661,963
3662,17
3663,407
3664,136
3665,2293
3666,336
3667,328
3668,288
3669,46
3670,316
3671,3334
3672,8
3673,8291
3674,1672
3675,370
3676,1034
3677,20
3678,18
3679,43
3680,451
3681,277
3682,31
3683,818
3684,1034
3685,1277
3686,564
3687,309
3688,128
3689,43
3690,8249
3691,929
3692,298
3693,10
3694,735
3695,151
3696,97
3697,167
3698,602
3699,36
3700,298
3701,27
3702,2
3703,90
3704,375
3705,8203
3706,1521
3707,309
3708,209
3709,940
3710,1182
3711,4880
3712,167
3713,1621
3714,714
3715,82
3716,77
3717,6445
3718,925
3719,328
3720,6
3721,53
3722,17
3723,5251
3724,1521
3725,818
3726,53
3727,18
3728,336
3729,97
3730,6
3731,22
3732,58
3733,1621
3734,672
3735,672
3736,211
3737,309
3738,114
3739,682
3740,204
3741,46
3742,770
3743,328
3744,7378
3745,46
3746,82
3747,46
3748,25
3749,672
3750,32
3751,127
3752,1277
3753,1000
3754,2682
3755,3513
3756,204
3757,25
3758,136
3759,7838
3760,119
3761,46
3762,568
3763,101
3764,672
3765,46
3766,82
3767,45
3768,3711
3769,37
3770,103
3771,128
3772,493
3773,67
3774,672
3775,45
3776,136
3777,46
3778,231
3779,46
3780,1097
3781,6445
3782,49
3783,39
3784,46
3785,156
3786,46
3787,155
3788,44
3789,46
3790,672
3791,17
3792,39
3793,99
3794,1672
3795,4126
3796,5892
3797,248
3798,336
3799,1956
3800,8
3801,672
3802,31
3803,1521
3804,151
3805,20
3806,108
3807,375
3808,7463
3809,7294
3810,677
3811,403
3812,277
3813,7503
3814,248
3815,43
3816,2710
3817,187
3818,130
3819,192
3820,103
3821,192
3822,255
3823,22
3824,6445
3825,682
3826,909
3827,296
3828,39
3829,155
3830,20
3831,380
3832,378
3833,5120
3834,7503
3835,130
3836,28
3837,248
3838,32
3839,358
3840,555
3841,4126
3842,309
3843,46
3844,164
3845,344
3846,130
3847,451
3848,430
3849,672
3850,39
3851,46
3852,1135
3853,1182
3854,12
3855,177
3856,1215
3857,1977
3858,7294
3859,17
3860,929
3861,1129
3862,3647
3863,5995
3864,465
3865,7838
3866,46
3867,672
3868,375
3869,309
3870,672
3871,375
3872,136
3873,13
3874,925
3875,84
3876,106
3877,665
3878,1977
3879,1277
3880,10
3881,11
3882,770
3883,451
3884,17
3885,17
3886,167
3887,770
3888,1277
3889,371
3890,5576
3891,92
3892,277
3893,20
3894,43
3895,1521
3896,2615
3897,2363
3898,1618
3899,97
3900,8291
3901,1182
3902,114
3903,451
3904,150
3905,136
3906,322
3907,163
3908,332
3909,97
3910,344
3911,672
3912,31
3913,31
3914,167
3915,136
3916,7503
3917,18
3918,151
3919,46
3920,650
3921,22
3922,1482
3923,6439
3924,11
3925,1368
3926,77
3927,103
3928,1208
3929,82
3930,8291
3931,128
3932,45
3933,757
3934,136
3935,2807
3936,328
3937,46
3938,13
3939,50
3940,672
3941,8
3942,672
3943,40
3944,1618
3945,164
3946,82
3947,322
3948,540
3949,445
3950,2363
3951,1609
3952,4099
3953,115
3954,1432
3955,1432
3956,7838
3957,244
3958,4168
3959,1521
3960,407
3961,224
3962,40
3963,288
3964,94
3965,204
3966,7668
3967,1977
3968,40
3969,6
3970,253
3971,94
3972,332
3973,328
3974,46
3975,114
3976,22
3977,564
3978,6439
3979,714
3980,672
3981,1277
3982,672
3983,32
3984,36
3985,3962
3986,1845
3987,77
3988,375
3989,37
3990,1482
3991,714
3992,980
3993,347
3994,163
3995,244
3996,192
3997,3526
3998,1126
3999,1034
4000,17
4001,309
4002,4099
4003,8
4004,4224
4005,46
4006,43
4007,4143
4008,167
4009,13
4010,36
4011,316
4012,39
4013,8107
4014,36
4015,11
4016,108
4017,2262
4018,82
4019,224
4020,136
4021,43
4022,714
4023,3554
4024,309
4025,46
4026,82
4027,53
4028,328
4029,336
4030,13
4031,27
4032,1482
4033,672
4034,1182
4035,8291
4036,8291
4037,1275
4038,41
4039,399
4040,537
4041,44
4042,7838
4043,169
4044,18
4045,18
4046,136
4047,336
4048,672
4049,328
4050,46
4051,255
4052,27
4053,621
4054,682
4055,277
4056,336
4057,46
4058,77
4059,82
4060,1277
4061,211
4062,1521
4063,363
4064,8667
4065,3
4066,378
4067,166
4068,2906
4069,46
4070,672
4071,58
4072,2113
4073,328
4074,46
4075,343
4076,6563
4077,564
4078,5120
4079,672
4080,677
4081,171
4082,672
4083,328
4084,1025
4085,46
4086,172
4087,1618
4088,1034
4089,211
4090,343
4091,672
4092,294
4093,4880
4094,13
4095,1034
4096,309
4097,316
4098,5467
4099,8667
4100,15
4101,336
4102,12
4103,378
4104,8291
4105,43
4106,77
4107,328
4108,253
4109,1036
4110,43
4111,17
4112,309
4113,378
4114,31
4115,155
4116,119
4117,375
4118,82
4119,328
4120,204
4121,155
4122,39
4123,2615
4124,233
4125,167
4126,128
4127,6371
4128,44
4129,454
4130,328
4131,480
4132,1865
4133,1976
4134,336
4135,544
4136,136
4137,6
4138,43
4139,39
4140,3647
4141,6
4142,211
4143,13
4144,46
4145,1208
4146,2
4147,46
4148,328
4149,288
4150,672
4151,2241
4152,181
4153,46
4154,103
4155,672
4156,82
4157,1521
4158,1277
4159,7503
4160,114
4161,164
4162,82
4163,177
4164,1618
4165,10
4166,1521
4167,45
4168,46
4169,8291
4170,46
4171,46
4172,298
4173,1234
4174,336
4175,108
4176,166
4177,136
4178,5733
4179,36
4180,15
4181,46
4182,103
4183,1034
4184,454
4185,3156
4186,1521
4187,2385
4188,557
4189,155
4190,46
4191,43
4192,7838
4193,714
4194,336
4195,22
4196,244
4197,136
4198,298
4199,34
4200,103
4201,336
4202,345
4203,242
4204,242
4205,46
4206,155
4207,786
4208,672
4209,1865
4210,1277
4211,25
4212,341
4213,136
4214,328
4215,82
4216,399
4217,39
4218,3839
4219,32
4220,1618
4221,409
4222,5641
4223,40
4224,6
4225,161
4226,9897
4227,1521
4228,161
4229,7838
4230,58
4231,770
4232,46
4233,248
4234,277
4235,39
4236,248
4237,1034
4238,2845
4239,2682
4240,39
4241,20
4242,316
4243,3781
4244,9845
4245,7838
4246,1
4247,97
4248,36
4249,46
4250,370
4251,128
4252,3781
4253,362
4254,344
4255,2025
4256,602
4257,1277
4258,6038
4259,336
4260,97
4261,677
4262,3156
4263,8972
4264,46
4265,336
4266,4880
4267,1482
4268,76
4269,1277
4270,344
4271,27
4272,298
4273,8291
4274,5198
4275,2165
4276,27
4277,2664
4278,20
4279,164
4280,1977
4281,72
4282,557
4283,1277
4284,10
4285,224
4286,20
4287,17
4288,82
4289,3526
4290,770
4291,1034
4292,46
4293,1277
4294,343
4295,1977
4296,31
4297,1621
4298,1277
4299,119
4300,493
4301,255
4302,3777
4303,5733
4304,8291
4305,309
4306,925
4307,8
4308,5733
4309,336
4310,177
4311,44
4312,407
4313,328
4314,119
4315,1208
4316,119
4317,1887
4318,5733
4319,1034
4320,672
4321,136
4322,328
4323,294
4324,4
4325,3248
4326,1366
4327,672
4328,127
4329,451
4330,330
4331,218
4332,309
4333,9160
4334,1036
4335,58
4336,8249
4337,46
4338,18
4339,6371
4340,1208
4341,164
4342,370
4343,343
4344,9284
4345,757
4346,714
4347,2
4348,557
4349,43
4350,344
4351,557
4352,77
4353,27
4354,1647
4355,44
4356,106
4357,39
4358,5120
4359,581
4360,27
4361,6439
4362,375
4363,1034
4364,8027
4365,1521
4366,27
4367,15
4368,677
4369,101
4370,602
4371,1368
4372,136
4373,1034
4374,130
4375,58
4376,177
4377,298
4378,9897
4379,1034
4380,3839
4381,316
4382,1134
4383,94
4384,2059
4385,5198
4386,46
4387,757
4388,818
4389,10
4390,8243
4391,39
4392,672
4393,2664
4394,58
4395,24
4396,3466
4397,1618
4398,309
4399,18
4400,132
4401,155
4402,90
4403,672
4404,20
4405,136
4406,1618
4407,925
4408,1277
4409,3094
4410,298
4411,375
4412,128
4413,8
4414,298
4415,151
4416,672
4417,6141
4418,288
4419,9160
4420,9897
4421,17
4422,27
4423,289
4424,13
4425,2811
4426,5752
4427,82
4428,43
4429,136
4430,204
4431,13
4432,1521
4433,1797
4434,1672
4435,136
4436,136
4437,97
4438,8
4439,255
4440,44
4441,255
4442,71
4443,6371
4444,4880
4445,24
4446,691
4447,1361
4448,451
4449,3711
4450,46
4451,136
4452,82
4453,461
4454,31
4455,421
4456,41
4457,451
4458,39
4459,328
4460,328
4461,581
4462,3711
4463,32
4464,672
4465,2248
4466,1408
4467,108
4468,3466
4469,1496
4470,1521
4471,92
4472,409
4473,6439
4474,103
4475,103
4476,5198
4477,8485
4478,770
4479,1598
4480,940
4481,298
4482,6884
4483,13
4484,167
4485,108
4486,177
4487,441
4488,2
4489,10
4490,1277
4491,46
4492,425
4493,250
4494,27
4495,151
4496,770
4497,211
4498,177
4499,818
4500,22
4501,1418
4502,6
4503,46
4504,136
4505,4669
4506,4638
4507,71
4508,64
4509,164
4510,155
4511,501
4512,332
4513,493
4514,309
4515,1361
4516,46
4517,31
4518,3839
4519,0
4520,747
4521,2116
4522,537
4523,1577
4524,43
4525,46
4526,204
4527,451
4528,8972
4529,163
4530,650
4531,20
4532,344
4533,127
4534,136
4535,163
4536,97
4537,322
4538,46
4539,328
4540,441
4541,163
4542,451
4543,344
4544,1126
4545,375
4546,155
4547,6421
4548,20
4549,97
4550,11
4551,211
4552,18
4553,103
4554,3711
4555,681
4556,4859
4557,3334
4558,1277
4559,164
4560,1277
4561,494
4562,365
4563,4
4564,1482
4565,128
4566,53
4567,119
4568,494
4569,1208
4570,309
4571,255
4572,155
4573,97
4574,46
4575,255
4576,7838
4577,773
4578,1598
4579,128
4580,289
4581,682
4582,2753
4583,2490
4584,136
4585,1277
4586,1418
4587,260
4588,46
4589,5733
4590,309
4591,8
4592,1277
4593,126
4594,155
4595,46
4596,605
4597,7294
4598,17
4599,332
4600,344
4601,4669
4602,5892
4603,46
4604,672
4605,233
4606,5733
4607,332
4608,277
4609,6207
4610,11
4611,3711
4612,328
4613,344
4614,3711
4615,24
4616,1034
4617,3711
4618,451
4619,10
4620,1014
4621,344
4622,50
4623,537
4624,406
4625,5198
4626,3839
4627,864
4628,557
4629,3839
4630,44
4631,3711
4632,32
4633,11
4634,770
4635,18
4636,31
4637,605
4638,1208
4639,103
4640,128
4641,3711
4642,343
4643,46
4644,253
4645,64
4646,218
4647,9845
4648,1977
4649,3781
4650,672
4651,8291
4652,4
4653,43
4654,12
4655,46
4656,76
4657,82
4658,7294
4659,39
4660,6
4661,1277
4662,166
4663,11
4664,27
4665,136
4666,1025
4667,161
4668,1368
4669,250
4670,1482
4671,204
4672,602
4673,309
4674,5733
4675,1521
4676,46
4677,528
4678,940
4679,103
4680,167
4681,17
4682,6
4683,11
4684,377
4685,46
4686,3711
4687,43
4688,204
4689,27
4690,255
4691,3094
4692,166
4693,650
4694,8
4695,4880
4696,773
4697,406
4698,818
4699,82
4700,103
4701,1598
4702,864
4703,4224
4704,832
4705,15
4706,309
4707,375
4708,43
4709,15
4710,277
4711,32
4712,309
4713,15
4714,344
4715,1899
4716,45
4717,5733
4718,1182
4719,1482
4720,1361
4721,126
4722,85
4723,17
4724,1521
4725,97
4726,1668
4727,770
4728,558
4729,46
4730,650
4731,925
4732,1135
4733,1621
4734,344
4735,2492
4736,31
4737,10
4738,170
4739,130
4740,9
4741,20
4742,34
4743,172
4744,6445
4745,336
4746,6
4747,8667
4748,4880
4749,77
4750,7503
4751,8
4752,336
4753,10
4754,43
4755,46
4756,7463
4757,3711
4758,1672
4759,399
4760,328
4761,1368
4762,244
4763,224
4764,1482
4765,2398
4766,18
4767,151
4768,111
4769,1598
4770,1618
4771,248
4772,5069
4773,92
4774,46
4775,15
4776,3711
4777,623
4778,46
4779,164
4780,1521
4781,494
4782,27
4783,136
4784,328
4785,136
4786,925
4787,3334
4788,602
4789,770
4790,332
4791,8
4792,136
4793,108
4794,34
4795,136
4796,77
4797,375
4798,3781
4799,1034
4800,328
4801,24
4802,44
4803,309
4804,3711
4805,90
4806,46
4807,602
4808,172
4809,177
4810,1270
4811,328
4812,46
4813,3466
4814,672
4815,250
4816,332
4817,161
4818,2615
4819,151
4820,770
4821,509
4822,3839
4823,2000
4824,151
4825,570
4826,7838
4827,9160
4828,1208
4829,44
4830,124
4831,18
4832,128
4833,8203
4834,672
4835,0
4836,444
4837,1621
4838,363
4839,128
4840,336
4841,564
4842,350
4843,336
4844,18
4845,136
4846,1034
4847,46
4848,15
4849,128
4850,77
4851,3334
4852,231
4853,1482
4854,18
4855,925
4856,328
4857,245
4858,43
4859,43
4860,3466
4861,7113
4862,557
4863,13
4864,46
4865,211
4866,980
4867,18
4868,1094
4869,8291
4870,378
4871,8291
4872,5733
4873,82
4874,255
4875,167
4876,141
4877,46
4878,18
4879,570
4880,343
4881,211
4882,20
4883,20
4884,336
4885,143
4886,7294
4887,677
4888,18
4889,15
4890,277
4891,557
4892,32
4893,13
4894,509
4895,6
4896,1277
4897,1865
4898,3781
4899,22
4900,71
4901,371
4902,248
4903,46
4904,322
4905,150
4906,298
4907,44
4908,714
4909,46
4910,2492
4911,136
4912,4880
4913,328
4914,2293
4915,9605
4916,103
4917,1482
4918,136
4919,336
4920,757
4921,101
4922,97
4923,557
4924,46
4925,204
4926,714
4927,46
4928,36
4929,356
4930,46
4931,46
4932,5733
4933,770
4934,953
4935,20
4936,8667
4937,130
4938,328
4939,1555
4940,204
4941,15
4942,1887
4943,63
4944,757
4945,136
4946,298
4947,336
4948,770
4949,127
4950,1295
4951,1368
4952,8
4953,22
4954,316
4955,551
4956,298
4957,672
4958,20
4959,231
4960,375
4961,1845
4962,15
4963,211
4964,41
4965,1738
4966,177
4967,136
4968,103
4969,1845
4970,489
4971,2
4972,43
4973,44
4974,1277
4975,309
4976,7838
4977,127
4978,328
4979,677
4980,714
4981,15
4982,1208
4983,682
4984,46
4985,17
4986,570
4987,224
4988,103
4989,454
4990,770
4991,250
4992,672
4993,328
4994,126
4995,46
4996,4224
4997,15
4998,36
4999,557
5000,204
5001,309
5002,4880
5003,375
5004,298
5005,1135
5006,151
5007,8
5008,151
5009,3466
5010,3781
5011,818
5012,167
5013,1096
5014,7294
5015,17
5016,3839
5017,1277
5018,164
5019,1025
5020,682
5021,106
5022,136
5023,8
5024,15
5025,1621
5026,298
5027,119
5028,77
5029,309
5030,8
5031,151
5032,3466
5033,151
5034,167
5035,3711
5036,5733
5037,358
5038,344
5039,3466
5040,108
5041,358
5042,298
5043,672
5044,1135
5045,378
5046,602
5047,1094
5048,101
5049,344
5050,298
5051,557
5052,5733
5053,6752
5054,277
5055,101
5056,25
5057,167
5058,441
5059,493
5060,298
5061,6445
5062,58
5063,32
5064,108
5065,36
5066,167
5067,31
5068,1621
5069,151
5070,4880
5071,108
5072,1621
5073,309
5074,4099
5075,1368
5076,3466
5077,108
5078,344
5079,557
5080,4880
5081,5733
5082,3466
5083,3777
5084,3070
5085,167
5086,136
5087,557
5088,167
5089,2165
5090,1621
5091,1621
5092,1621
5093,1621
5094,108
5095,31
5096,3466
5097,421
5098,4615
5099,31
5100,309
5101,3466
5102,1168
5103,248
5104,3466
5105,31
5106,3466
5107,108
5108,557
5109,130
5110,108
5111,4620
5112,1621
5113,5733
5114,92
5115,167
5116,167
5117,3711
5118,344
5119,45
5120,31
5121,108
5122,6139
5123,3466
5124,451
5125,5467
5126,3466
5127,31
5128,5733
5129,375
5130,5165
5131,167
5132,3156
5133,151
5134,234
5135,3466
5136,167
5137,5165
5138,4615
5139,451
5140,31
5141,557
5142,375
5143,5641
5144,6207
5145,167
5146,344
5147,557
5148,5733
5149,15
5150,277
5151,39
5152,18
5153,296
5154,3177
5155,130
5156,399
5157,204
5158,1418
5159,309
5160,323
5161,1305
5162,250
5163,819
5164,5251
5165,130
5166,1621
5167,277
5168,155
5169,7838
5170,1531
5171,260
5172,298
5173,128
5174,248
5175,2492
5176,309
5177,92
5178,11
5179,328
5180,328
5181,6445
5182,298
5183,298
5184,3839
5185,682
5186,1482
5187,323
5188,375
5189,344
5190,378
5191,1277
5192,6371
5193,7294
5194,409
5195,1277
5196,244
5197,248
5198,309
5199,953
5200,125
5201,39
5202,7838
5203,46
5204,604
5205,441
5206,18
5207,363
5208,3094
5209,708
5210,940
5211,43
5212,155
5213,714
5214,77
5215,2615
5216,15
5217,445
5218,674
5219,298
5220,537
5221,3
5222,177
5223,661
5224,155
5225,31
5226,375
5227,3094
5228,714
5229,248
5230,58
5231,128
5232,1096
5233,309
5234,250
5235,1305
5236,375
5237,344
5238,8667
5239,336
5240,9916
5241,557
5242,298
5243,130
5244,130
5245,342
5246,31
5247,925
5248,248
5249,672
5250,15
5251,130
5252,3156
5253,151
5254,5733
5255,20
5256,4880
5257,151
5258,3156
5259,672
5260,3466
5261,31
5262,211
5263,167
5264,97
5265,674
5266,15
5267,15
5268,298
5269,5120
5270,1521
5271,1482
5272,31
5273,44
5274,11
5275,9897
5276,953
5277,347
5278,3466
5279,328
5280,451
5281,5733
5282,31
5283,204
5284,298
5285,18
5286,714
5287,1956
5288,309
5289,103
5290,20
5291,1621
5292,757
5293,151
5294,4880
5295,9897
5296,332
5297,8667
5298,309
5299,328
5300,128
5301,330
5302,44
5303,714
5304,714
5305,451
5306,818
5307,1521
5308,31
5309,344
5310,406
5311,925
5312,3466
5313,328
5314,32
5315,4880
5316,1621
5317,8667
5318,5733
5319,298
5320,1521
5321,1521
5322,11
5323,1621
5324,92
5325,244
5326,328
5327,1621
5328,8972
5329,682
5330,682
5331,468
5332,8
5333,9160
5334,347
5335,298
5336,425
5337,20
5338,31
5339,1887
5340,365
5341,8249
5342,3711
5343,128
5344,103
5345,11
5346,682
5347,18
5348,309
5349,1368
5350,5733
5351,244
5352,4880
5353,20
5354,714
5355,4880
5356,77
5357,224
5358,665
5359,682
5360,336
5361,5733
5362,11
5363,5165
5364,605
5365,347
5366,757
5367,2165
5368,451
5369,20
5370,43
5371,92
5372,6207
5373,103
5374,244
5375,336
5376,1432
5377,4951
5378,224
5379,1094
5380,309
5381,31
5382,4224
5383,8249
5384,43
5385,370
5386,103
5387,1368
5388,103
5389,9897
5390,757
5391,714
5392,5816
5393,298
5394,441
5395,71
5396,3781
5397,44
5398,1521
5399,5733
5400,558
5401,27
5402,347
5403,556
5404,298
5405,451
5406,5733
5407,97
5408,277
5409,255
5410,244
5411,50
5412,328
5413,6445
5414,371
5415,672
5416,1482
5417,378
5418,277
5419,94
5420,2790
5421,167
5422,650
5423,8027
5424,309
5425,250
5426,1277
5427,757
5428,557
5429,925
5430,672
5431,1135
5432,151
5433,1668
5434,6445
5435,1521
5436,757
5437,328
5438,375
5439,298
5440,3466
5441,255
5442,5733
5443,451
5444,32
5445,407
5446,294
5447,253
5448,94
5449,31
5450,451
5451,32
5452,3711
5453,1482
5454,277
5455,97
5456,103
5457,2399
5458,50
5459,672
5460,1135
5461,32
5462,375
5463,451
5464,17
5465,328
5466,328
5467,167
5468,277
5469,3711
5470,3711
5471,1000
5472,277
5473,27
5474,296
5475,24
5476,94
5477,1135
5478,375
5479,1418
5480,5995
5481,50
5482,328
5483,129
5484,167
5485,328
5486,1621
